,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,month_sold,year_sold,sold_spring_time,sold_summer_time,sold_fall_time,sold_winter_time,has_renovated,has_basement
14600,479000,4,2.5,2050,6705,1.0,0,0,4,7,1230,820,1973,0,98034,47.7242,-122.21700000000001,1610,7292,4,2015,0,1,0,0,0,1
14601,160000,3,1.0,1340,18552,1.5,0,0,4,5,1340,0,1935,0,98014,47.7129,-121.325,960,15141,1,2015,1,0,0,0,0,0
14602,333000,4,1.75,1880,9880,1.0,0,0,4,8,1880,0,1967,0,98058,47.4551,-122.15100000000001,1880,9600,9,2014,0,0,1,0,0,0
14603,310000,2,1.0,860,12160,1.0,0,0,4,6,860,0,1921,0,98106,47.5267,-122.361,1010,7611,9,2014,0,0,1,0,0,0
14604,666000,3,2.5,2140,2868,2.0,0,0,3,8,1770,370,2007,0,98052,47.6668,-122.132,2140,2527,2,2015,1,0,0,0,0,1
14605,2230000,3,3.0,3620,28064,2.0,1,4,5,10,2370,1250,1977,0,98136,47.5516,-122.398,2550,34713,7,2014,0,0,1,0,0,1
14606,310000,4,2.75,2370,7320,2.0,0,0,3,7,2370,0,1989,0,98023,47.3071,-122.36,1960,7320,9,2014,0,0,1,0,0,0
14607,350000,3,2.5,1860,21876,2.0,0,0,3,8,1860,0,1992,0,98014,47.6455,-121.90100000000001,2450,21876,12,2014,0,0,0,1,0,0
14608,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1970,1,0,0,0,0,0
14609,564800,3,2.25,1990,8501,2.0,0,0,3,8,1990,0,1991,0,98029,47.5707,-121.99600000000001,2090,6459,10,2014,0,0,0,1,0,0
14610,438000,3,2.25,1820,9150,1.0,0,0,3,7,1320,500,1961,0,98133,47.736999999999995,-122.334,1780,8055,4,2015,0,1,0,0,0,1
14611,855000,3,2.0,3120,9400,1.0,0,0,5,9,1820,1300,1978,0,98006,47.5612,-122.15,2770,9500,8,2014,0,0,1,0,0,1
14612,229000,3,2.5,1190,3000,2.0,0,0,3,7,1190,0,2002,0,98178,47.4933,-122.275,1190,3000,5,2014,0,1,0,0,0,0
14613,260000,3,2.0,1170,5450,1.0,0,0,5,6,1170,0,1902,0,98118,47.5276,-122.273,1340,6384,7,2014,0,0,1,0,0,0
14614,609000,3,2.5,2630,10131,2.0,0,0,3,9,2630,0,1989,0,98028,47.7695,-122.259,2800,10123,9,2014,0,0,1,0,0,0
14615,277000,4,1.0,1450,6250,1.0,0,0,3,6,990,460,1964,0,98146,47.5131,-122.35700000000001,1440,4000,5,2014,0,1,0,0,0,1
14616,283000,4,2.0,2100,8160,1.0,0,0,3,7,1200,900,1959,0,98106,47.5145,-122.365,1140,8160,12,2014,0,0,0,1,0,1
14617,334000,2,1.75,1680,8367,1.0,0,0,3,6,840,840,1914,0,98115,47.6976,-122.288,1830,6720,3,2015,1,0,0,0,0,1
14618,267000,4,1.75,2000,7350,1.0,0,0,3,7,1100,900,1963,0,98003,47.3428,-122.303,1720,7350,2,2015,1,0,0,0,0,1
14619,385000,3,1.0,1030,3000,1.0,0,0,3,7,830,200,1924,0,98115,47.6813,-122.31700000000001,1830,3000,7,2014,0,0,1,0,0,1
14620,640000,5,1.75,2020,6565,1.0,0,0,3,8,1120,900,1956,0,98115,47.6821,-122.28299999999999,2020,6552,10,2014,0,0,0,1,0,1
14621,532500,4,2.0,2220,23750,1.0,0,0,3,7,2220,0,1963,0,98011,47.7759,-122.214,2650,21167,5,2015,0,1,0,0,0,0
14622,335000,4,2.5,1750,8476,1.0,0,0,4,7,1240,510,1983,0,98058,47.4447,-122.137,1660,7875,5,2014,0,1,0,0,0,1
14623,415000,3,2.5,1710,4920,2.0,0,0,3,7,1710,0,1990,0,98126,47.5347,-122.376,1500,4920,10,2014,0,0,0,1,0,0
14624,1100000,6,3.25,3560,107362,1.5,0,0,4,8,2760,800,1963,0,98005,47.6356,-122.15,3210,35001,9,2014,0,0,1,0,0,1
14625,1440000,2,2.5,2720,16637,1.0,0,3,3,10,2160,560,1953,0,98118,47.5499,-122.264,2880,7320,8,2014,0,0,1,0,0,1
14626,180000,3,1.0,1010,10215,1.0,0,0,3,6,1010,0,1955,0,98146,47.4872,-122.345,1320,10245,8,2014,0,0,1,0,0,0
14627,335000,4,2.5,1830,4500,2.0,0,0,3,7,1830,0,2004,0,98038,47.3504,-122.005,2080,5100,7,2014,0,0,1,0,0,0
14628,835000,4,3.0,4480,42717,2.0,0,0,3,9,4480,0,1987,0,98077,47.7711,-122.088,3140,41632,7,2014,0,0,1,0,0,0
14629,592500,4,1.5,2080,4400,1.5,0,0,3,7,2080,0,1925,0,98122,47.606,-122.29899999999999,1680,4400,10,2014,0,0,0,1,0,0
14630,418900,3,1.5,1470,11112,1.0,0,0,3,7,1470,0,1954,0,98155,47.7462,-122.294,1460,11407,8,2014,0,0,1,0,0,0
14631,340000,3,1.0,1600,7324,1.0,0,0,4,7,1600,0,1958,0,98056,47.5054,-122.19,1430,7249,7,2014,0,0,1,0,0,0
14632,545000,3,2.0,1340,7200,1.5,0,0,4,7,1340,0,1923,0,98118,47.5601,-122.265,1630,5760,7,2014,0,0,1,0,0,0
14633,1380000,5,3.5,3680,8680,2.0,0,0,3,9,3680,0,2003,0,98033,47.6575,-122.197,2020,8847,4,2015,0,1,0,0,0,0
14634,183750,3,2.5,1770,3451,2.0,0,0,3,7,1770,0,2004,0,98055,47.4325,-122.197,1490,2138,3,2015,1,0,0,0,0,0
14635,295000,4,2.0,980,10640,1.0,0,0,5,7,980,0,1978,0,98045,47.4462,-121.773,1230,9750,5,2014,0,1,0,0,0,0
14636,625000,4,3.0,2530,5625,1.0,0,0,3,8,1470,1060,1976,0,98034,47.7094,-122.23299999999999,1840,7070,7,2014,0,0,1,0,0,1
14637,290000,4,3.0,2390,4500,2.0,0,0,3,7,2390,0,1974,0,98055,47.4872,-122.204,1320,4500,6,2014,0,1,0,0,0,0
14638,760000,4,2.5,3600,155509,2.0,0,0,3,9,3600,0,2004,0,98010,47.3538,-121.986,3410,34412,1,2015,1,0,0,0,0,0
14639,560000,4,2.5,3270,24750,1.0,0,0,4,8,1690,1580,1979,0,98056,47.5221,-122.178,1520,13480,2,2015,1,0,0,0,0,1
14640,475000,5,2.5,2300,28480,2.0,0,0,3,6,2300,0,1994,0,98053,47.6403,-121.964,1880,26720,9,2014,0,0,1,0,0,0
14641,620000,3,1.0,1710,4050,1.5,0,0,3,7,1710,0,1909,0,98103,47.6732,-122.331,1790,4896,5,2014,0,1,0,0,0,0
14642,330000,4,2.0,1170,4000,1.0,0,0,3,7,1170,0,1955,0,98144,47.5797,-122.305,1720,4000,5,2015,0,1,0,0,0,0
14643,620000,3,2.25,1990,6256,1.0,0,0,3,7,1390,600,1960,0,98033,47.6903,-122.206,2080,9300,4,2015,0,1,0,0,0,1
14644,320000,4,1.75,1710,10480,1.5,0,0,4,6,1710,0,1969,0,98059,47.4743,-122.14299999999999,1750,10480,1,2015,1,0,0,0,0,0
14645,525000,3,2.5,1740,2350,2.0,0,0,3,8,1120,620,1996,0,98112,47.6206,-122.29700000000001,1750,3802,9,2014,0,0,1,0,0,1
14646,802500,4,3.75,3320,8030,2.0,0,0,3,10,3320,0,2005,0,98075,47.5818,-121.97200000000001,3740,8030,7,2014,0,0,1,0,0,0
14647,569500,4,1.0,1960,3194,2.0,0,0,3,7,1960,0,1907,0,98144,47.6005,-122.296,1870,4200,9,2014,0,0,1,0,0,0
14648,850000,6,3.5,2820,5400,1.0,0,0,3,8,1620,1200,1958,0,98117,47.6791,-122.374,1560,2276,12,2014,0,0,0,1,0,1
14649,630000,3,1.0,1590,4080,1.5,0,0,3,7,1590,0,1922,0,98105,47.662,-122.32600000000001,1570,4080,4,2015,0,1,0,0,0,0
14650,454800,4,2.25,2490,10720,1.0,0,1,4,7,1400,1090,1979,0,98074,47.6137,-122.06,3080,10720,8,2014,0,0,1,0,0,1
14651,177000,3,1.0,870,5200,1.0,0,0,5,6,870,0,1969,0,98042,47.3695,-122.081,870,5200,3,2015,1,0,0,0,0,0
14652,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1970,1,0,0,0,0,0
14653,460000,3,2.0,2930,29136,2.0,0,0,3,8,2240,690,1990,0,98010,47.3102,-122.042,2110,29362,4,2015,0,1,0,0,0,1
14654,729000,3,1.0,1580,3840,2.0,0,0,3,8,1580,0,1908,0,98102,47.6192,-122.319,1680,2624,6,2014,0,1,0,0,0,0
14655,935000,4,3.25,4110,15488,2.0,0,2,3,11,4110,0,1995,0,98006,47.5493,-122.117,4190,14973,10,2014,0,0,0,1,0,0
14656,481450,3,2.0,1410,4800,1.0,0,0,3,7,1410,0,1940,0,98117,47.6852,-122.37799999999999,1190,3840,5,2014,0,1,0,0,0,0
14657,860000,3,2.0,2090,4190,1.5,0,0,4,8,1490,600,1930,0,98122,47.6178,-122.28399999999999,2090,6270,3,2015,1,0,0,0,0,1
14658,274000,3,1.75,1400,8364,1.0,0,0,4,7,1400,0,1958,0,98056,47.4918,-122.178,1210,8160,11,2014,0,0,0,1,0,0
14659,499000,3,3.5,1690,1432,2.0,0,0,3,7,1360,330,2008,0,98199,47.6513,-122.4,1650,2788,6,2014,0,1,0,0,0,1
14660,696500,5,2.25,3210,61419,1.5,0,0,3,8,3210,0,1979,0,98077,47.7632,-122.09,2820,48351,9,2014,0,0,1,0,0,0
14661,390000,3,1.0,1190,85226,1.5,0,0,5,5,1190,0,1935,0,98070,47.365,-122.462,1360,46960,4,2015,0,1,0,0,0,0
14662,265000,3,1.0,960,9748,1.0,0,0,3,5,960,0,1922,0,98065,47.5259,-121.815,1600,9958,12,2014,0,0,0,1,0,0
14663,470000,4,2.25,2380,17199,2.0,0,0,3,8,1530,850,1979,0,98028,47.7668,-122.27,2280,11529,7,2014,0,0,1,0,0,1
14664,168500,2,1.0,1020,7742,1.0,0,0,4,6,1020,0,1935,0,98168,47.498999999999995,-122.301,1510,7742,1,2015,1,0,0,0,0,0
14665,220000,3,1.75,1290,8250,1.0,0,0,3,7,1290,0,1983,0,98001,47.3353,-122.27,1410,7823,11,2014,0,0,0,1,0,0
14666,295000,3,2.0,1830,17321,1.0,0,0,4,7,1100,730,1948,0,98178,47.5072,-122.272,1450,10706,10,2014,0,0,0,1,0,1
14667,1480000,5,4.0,4770,31570,2.0,0,0,3,12,4770,0,1990,0,98006,47.5468,-122.12299999999999,4520,32070,1,2015,1,0,0,0,0,0
14668,1300000,2,2.5,2910,19449,2.0,1,4,5,9,1940,970,1985,0,98177,47.7729,-122.39299999999999,2540,23598,8,2014,0,0,1,0,0,1
14669,285000,3,1.0,950,10723,1.0,0,0,4,6,950,0,1959,0,98059,47.4899,-122.133,1520,10723,4,2015,0,1,0,0,0,0
14670,294950,3,1.0,1160,8950,1.0,0,0,3,7,1160,0,1968,0,98133,47.7499,-122.338,1210,8193,10,2014,0,0,0,1,0,0
14671,1470000,4,4.0,4930,22093,2.0,0,3,3,12,4930,0,2004,0,98075,47.5874,-121.965,4630,18889,1,2015,1,0,0,0,0,0
14672,565500,3,1.75,1780,5850,1.0,0,0,5,7,980,800,1944,0,98116,47.5589,-122.39200000000001,1550,5850,4,2015,0,1,0,0,0,1
14673,230000,3,2.0,1410,10625,1.0,0,0,3,7,1410,0,1980,0,98042,47.3649,-122.117,1410,9744,10,2014,0,0,0,1,0,0
14674,569950,4,3.5,2700,443440,1.5,0,0,3,8,2700,0,1948,1997,98042,47.333,-122.098,3210,298182,3,2015,1,0,0,0,1,0
14675,721000,2,1.5,1790,4250,1.0,0,0,3,7,920,870,1915,2014,98112,47.6367,-122.301,1910,4250,9,2014,0,0,1,0,1,1
14676,565000,3,2.5,4040,8653,2.0,0,0,3,9,2900,1140,2006,0,98019,47.7378,-121.975,3360,8653,12,2014,0,0,0,1,0,1
14677,438000,3,1.75,1990,9885,1.0,0,0,4,7,1030,960,1978,0,98052,47.6722,-122.162,1560,10000,9,2014,0,0,1,0,0,1
14678,369900,3,1.75,2150,19127,1.0,0,0,3,7,1650,500,1978,0,98168,47.5061,-122.324,1550,15000,4,2015,0,1,0,0,0,1
14679,405000,4,2.5,1850,9136,2.0,0,0,3,8,1850,0,1997,0,98059,47.4943,-122.15700000000001,1930,7873,9,2014,0,0,1,0,0,0
14680,282000,3,2.5,1680,15711,1.0,0,0,3,7,1240,440,1994,0,98031,47.423,-122.171,1420,8588,5,2014,0,1,0,0,0,1
14681,380950,2,1.0,1430,7819,1.0,0,0,3,7,1110,320,1944,0,98125,47.7307,-122.302,1380,7473,11,2014,0,0,0,1,0,1
14682,349810,3,1.0,960,8855,1.0,0,0,4,7,960,0,1958,0,98155,47.7689,-122.32799999999999,1250,8855,6,2014,0,1,0,0,0,0
14683,690000,4,2.5,2700,8810,2.0,0,0,3,9,2700,0,2004,0,98052,47.7041,-122.116,2730,5100,5,2014,0,1,0,0,0,0
14684,653000,2,1.5,1290,5141,1.0,0,0,4,7,1050,240,1947,0,98115,47.6878,-122.29,1290,5406,5,2015,0,1,0,0,0,1
14685,526500,3,2.5,1860,43170,2.0,0,0,3,8,1860,0,1986,0,98072,47.7712,-122.13600000000001,2270,40835,10,2014,0,0,0,1,0,0
14686,1040000,4,3.5,4320,8490,2.0,0,0,3,10,3280,1040,2005,0,98029,47.5568,-122.029,4030,11008,10,2014,0,0,0,1,0,1
14687,335000,3,1.0,2130,3825,1.5,0,0,3,7,2130,0,1917,0,98118,47.5506,-122.281,1780,5150,9,2014,0,0,1,0,0,0
14688,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1970,1,0,0,0,0,0
14689,1080000,5,3.5,3740,11340,2.0,0,0,3,10,3740,0,2013,0,98052,47.6628,-122.14299999999999,2040,8715,3,2015,1,0,0,0,0,0
14690,475000,3,2.5,2130,8022,2.0,0,0,3,8,2130,0,1985,0,98052,47.7252,-122.10600000000001,2130,7605,9,2014,0,0,1,0,0,0
14691,315000,4,2.0,1210,4250,1.0,0,0,4,7,1210,0,1941,0,98108,47.5275,-122.321,1210,6000,2,2015,1,0,0,0,0,0
14692,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1970,1,0,0,0,0,0
14693,562000,5,2.25,3040,8111,2.0,0,0,3,8,3040,0,1984,0,98052,47.7157,-122.103,2020,8304,5,2014,0,1,0,0,0,0
14694,295000,3,2.5,1570,6932,2.0,0,0,3,7,1570,0,1993,0,98038,47.3902,-122.04899999999999,1570,6271,4,2015,0,1,0,0,0,0
14695,383000,3,2.25,2090,15000,1.0,0,0,3,7,2090,0,1961,0,98045,47.4885,-121.78299999999999,1690,14400,7,2014,0,0,1,0,0,0
14696,242000,3,2.25,1690,7292,1.0,0,0,3,7,1250,440,1985,0,98003,47.2639,-122.303,1670,7747,4,2015,0,1,0,0,0,1
14697,352500,3,1.5,1470,17577,1.0,0,0,5,7,1470,0,1967,0,98059,47.4695,-122.116,2300,13832,4,2015,0,1,0,0,0,0
14698,239950,4,1.0,1460,6000,1.0,0,0,4,7,730,730,1941,0,98178,47.4952,-122.22399999999999,1190,6000,7,2014,0,0,1,0,0,1
14699,998000,4,2.5,3030,6820,2.0,0,0,3,9,2530,500,1947,2000,98105,47.6695,-122.266,2070,6820,9,2014,0,0,1,0,1,1
14700,515000,3,1.75,1190,4500,1.0,0,0,3,6,1190,0,1922,2012,98116,47.5576,-122.38799999999999,1820,4500,4,2015,0,1,0,0,1,0
14701,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1970,1,0,0,0,0,0
14702,1160000,4,3.75,3560,13959,2.0,0,0,4,9,3560,0,1972,0,98040,47.5575,-122.211,3320,11834,4,2015,0,1,0,0,0,0
14703,289000,3,1.75,1580,9750,1.0,0,0,5,7,1580,0,1954,0,98148,47.427,-122.331,1460,9750,11,2014,0,0,0,1,0,0
14704,424000,3,1.5,1230,7200,1.0,0,0,3,7,1230,0,1953,0,98125,47.7281,-122.311,1400,6240,3,2015,1,0,0,0,0,0
14705,199000,4,2.0,1440,9477,1.0,0,0,3,5,1440,0,1943,0,98056,47.5093,-122.182,1440,9546,10,2014,0,0,0,1,0,0
14706,730000,4,3.5,4420,7902,2.0,0,0,3,10,3350,1070,2004,0,98065,47.5327,-121.86,3440,7851,10,2014,0,0,0,1,0,1
14707,244000,3,1.0,910,5250,1.0,0,0,4,6,910,0,1971,0,98166,47.4729,-122.352,1650,10442,5,2014,0,1,0,0,0,0
14708,240000,2,1.0,670,10920,1.0,0,0,3,6,670,0,1942,0,98146,47.5128,-122.37200000000001,900,7425,6,2014,0,1,0,0,0,0
14709,797000,4,2.75,2650,8610,2.0,0,0,3,8,2650,0,1959,2007,98008,47.6155,-122.12100000000001,1680,8316,4,2015,0,1,0,0,1,0
14710,350000,4,2.25,2220,6953,2.0,0,0,4,8,2220,0,1999,0,98038,47.3509,-122.041,2240,6716,5,2014,0,1,0,0,0,0
14711,415000,3,1.75,1640,6435,1.0,0,0,3,7,1190,450,1972,0,98034,47.7197,-122.21700000000001,1770,6930,11,2014,0,0,0,1,0,1
14712,378510,2,1.0,770,5185,1.0,0,0,3,7,770,0,1947,0,98126,47.5459,-122.37899999999999,1260,6550,4,2015,0,1,0,0,0,0
14713,1200000,4,3.5,3960,6654,2.0,0,0,3,10,2850,1110,2006,0,98199,47.6461,-122.389,2840,6400,7,2014,0,0,1,0,0,1
14714,379900,2,1.5,1140,7620,1.0,0,0,4,6,1140,0,1925,0,98106,47.5277,-122.351,1300,7620,10,2014,0,0,0,1,0,0
14715,620000,3,2.5,2480,9041,2.0,0,0,3,7,2480,0,2004,0,98053,47.6797,-122.035,2480,6500,5,2014,0,1,0,0,0,0
14716,524500,3,1.5,1580,3172,1.0,0,0,4,8,900,680,1946,0,98117,47.6796,-122.39299999999999,1580,5000,8,2014,0,0,1,0,0,1
14717,270000,4,2.75,1990,7252,1.0,0,0,3,7,1270,720,1999,0,98002,47.2839,-122.20200000000001,2100,7535,6,2014,0,1,0,0,0,1
14718,236000,4,2.25,1830,9485,1.0,0,0,4,7,1200,630,1989,0,98023,47.2995,-122.387,1730,10109,5,2014,0,1,0,0,0,1
14719,308500,2,2.0,840,14564,1.5,0,0,5,6,840,0,1942,0,98106,47.5499,-122.36,1430,7920,11,2014,0,0,0,1,0,0
14720,989900,5,2.25,3320,11350,1.0,0,0,5,8,1660,1660,1963,0,98040,47.5749,-122.213,3320,11085,12,2014,0,0,0,1,0,1
14721,299000,4,2.25,2050,26000,2.0,0,0,4,8,2050,0,1977,0,98042,47.3423,-122.06299999999999,2330,31100,10,2014,0,0,0,1,0,0
14722,295000,2,1.75,1560,43748,2.0,0,0,3,8,1560,0,1967,2000,98065,47.5729,-121.676,1000,24602,9,2014,0,0,1,0,1,0
14723,110000,2,1.0,800,15000,1.0,0,0,3,6,800,0,1927,0,98168,47.4932,-122.316,1170,15000,6,2014,0,1,0,0,0,0
14724,295950,2,1.0,1190,6200,1.0,0,0,3,7,1190,0,1948,0,98133,47.7634,-122.34,1470,7800,7,2014,0,0,1,0,0,0
14725,270000,3,1.75,1300,4127,1.0,0,0,4,6,650,650,1918,0,98106,47.5353,-122.352,1420,4000,5,2014,0,1,0,0,0,1
14726,712000,4,2.5,3400,247421,2.0,0,0,3,9,3400,0,2001,0,98010,47.3623,-121.971,3180,222156,5,2014,0,1,0,0,0,0
14727,475000,2,1.5,1170,1250,3.0,0,0,3,8,1170,0,2000,0,98107,47.6719,-122.38,1310,1308,5,2015,0,1,0,0,0,0
14728,410000,4,2.5,2510,5258,2.0,0,0,3,7,2510,0,2001,0,98056,47.4818,-122.18799999999999,2570,5119,3,2015,1,0,0,0,0,0
14729,588000,4,2.25,2510,19550,1.0,0,0,4,9,1810,700,1977,0,98034,47.7041,-122.241,2450,19250,3,2015,1,0,0,0,0,1
14730,420000,3,2.5,2390,3903,2.0,0,0,3,8,1970,420,2006,0,98072,47.7515,-122.17399999999999,2390,3431,12,2014,0,0,0,1,0,1
14731,355000,4,2.25,2200,3404,2.0,0,0,3,8,2200,0,2005,0,98038,47.3895,-122.03399999999999,2200,3449,1,2015,1,0,0,0,0,0
14732,446000,2,1.0,2550,21675,1.0,0,1,4,7,1610,940,1958,0,98198,47.4013,-122.319,2030,10591,6,2014,0,1,0,0,0,1
14733,765000,4,2.25,2560,12100,1.0,0,0,4,8,1760,800,1976,0,98052,47.631,-122.10799999999999,2240,12100,5,2014,0,1,0,0,0,1
14734,967500,3,3.75,3250,5797,2.0,0,2,4,8,2370,880,1951,0,98199,47.6481,-122.405,1840,5797,5,2014,0,1,0,0,0,1
14735,381000,2,2.0,1340,4447,1.0,0,0,3,8,1340,0,2004,0,98053,47.7175,-122.03299999999999,1350,4458,9,2014,0,0,1,0,0,0
14736,490000,3,2.25,2840,107157,2.0,0,0,4,9,2840,0,1983,0,98092,47.2848,-122.118,2600,215622,5,2015,0,1,0,0,0,0
14737,716000,4,2.25,2480,9780,1.0,0,0,4,8,1900,580,1975,0,98052,47.6388,-122.09899999999999,2640,9780,8,2014,0,0,1,0,0,1
14738,605000,5,3.5,3060,8862,2.0,0,0,3,8,3060,0,1989,0,98056,47.5322,-122.185,2680,8398,4,2015,0,1,0,0,0,0
14739,312200,4,2.5,2910,8596,2.0,0,0,3,8,2910,0,2004,0,98003,47.2596,-122.304,2770,8602,9,2014,0,0,1,0,0,0
14740,327000,4,1.0,1900,9000,1.0,0,0,4,7,1290,610,1948,0,98166,47.4629,-122.361,1950,10800,7,2014,0,0,1,0,0,1
14741,229950,4,1.75,1300,21000,1.0,0,0,4,7,1300,0,1969,0,98001,47.3067,-122.285,2120,9920,6,2014,0,1,0,0,0,0
14742,160000,3,1.5,1480,7000,1.0,0,0,3,7,1000,480,1980,0,98023,47.2866,-122.368,1470,7022,7,2014,0,0,1,0,0,1
14743,255000,3,1.0,1250,9472,1.0,0,0,4,6,1250,0,1972,0,98059,47.495,-122.154,1590,9600,8,2014,0,0,1,0,0,0
14744,530000,4,2.5,2000,4700,1.5,0,0,4,7,1220,780,1944,0,98117,47.6902,-122.368,1560,4700,11,2014,0,0,0,1,0,1
14745,239000,3,1.5,1330,6540,1.0,0,0,3,7,900,430,1971,0,98188,47.4239,-122.292,1400,11500,10,2014,0,0,0,1,0,1
14746,285000,3,2.25,1840,6214,1.0,0,0,4,7,1270,570,1983,0,98031,47.4043,-122.185,1840,6214,2,2015,1,0,0,0,0,1
14747,537000,4,2.0,1560,7104,1.5,0,0,3,7,1140,420,1945,0,98105,47.6714,-122.28,1850,7105,8,2014,0,0,1,0,0,1
14748,530000,3,2.5,3150,21893,2.0,0,0,3,9,3150,0,2006,0,98014,47.6455,-121.90100000000001,2280,21886,8,2014,0,0,1,0,0,0
14749,213675,3,2.25,1560,6013,2.0,0,0,3,7,1560,0,1990,0,98023,47.2862,-122.352,1640,6290,7,2014,0,0,1,0,0,0
14750,530000,5,2.5,2910,9636,1.0,0,0,4,7,1690,1220,1964,0,98008,47.5803,-122.119,2830,10385,5,2014,0,1,0,0,0,1
14751,780000,3,2.5,2940,15875,2.0,0,0,3,10,2940,0,1994,0,98075,47.5947,-122.016,2980,15875,3,2015,1,0,0,0,0,0
14752,390000,3,1.0,950,3621,1.0,0,0,4,6,950,0,1947,0,98144,47.575,-122.289,1540,4080,11,2014,0,0,0,1,0,0
14753,450000,2,1.0,1200,4000,1.0,0,0,3,7,1070,130,1940,0,98126,47.5766,-122.37799999999999,1770,4000,5,2014,0,1,0,0,0,1
14754,420000,2,1.0,1000,5375,1.0,0,0,3,7,1000,0,1953,0,98118,47.5404,-122.26799999999999,1380,5000,3,2015,1,0,0,0,0,0
14755,550000,3,2.0,1490,3880,1.0,0,0,3,7,1490,0,1959,0,98107,47.662,-122.363,1490,3880,1,2015,1,0,0,0,0,0
14756,110000,2,1.0,600,6120,1.0,0,0,3,5,600,0,1943,0,98168,47.4997,-122.31700000000001,1060,6120,2,2015,1,0,0,0,0,0
14757,700000,2,1.75,2320,5500,1.5,0,2,3,8,1720,600,1925,2000,98144,47.58600000000001,-122.292,2380,5000,5,2014,0,1,0,0,1,1
14758,807500,4,2.5,3190,24170,2.0,0,0,3,10,3190,0,2002,0,98074,47.6209,-122.052,2110,26321,4,2015,0,1,0,0,0,0
14759,179000,2,1.0,990,8760,1.0,0,0,3,7,990,0,1977,0,98003,47.3302,-122.305,1560,11880,10,2014,0,0,0,1,0,0
14760,1610000,4,2.75,5470,18200,2.0,1,4,3,11,3730,1740,1992,0,98118,47.5316,-122.26299999999999,3620,15100,7,2014,0,0,1,0,0,1
14761,655000,4,2.75,2890,46609,2.0,0,0,4,9,2890,0,1981,0,98077,47.7454,-122.061,2880,68824,4,2015,0,1,0,0,0,0
14762,472500,3,2.0,1790,6800,1.0,0,0,4,7,1240,550,1964,0,98133,47.728,-122.339,1470,6800,3,2015,1,0,0,0,0,1
14763,299000,4,2.5,2350,6958,2.0,0,0,3,9,2350,0,1998,0,98092,47.3321,-122.17200000000001,2480,6395,10,2014,0,0,0,1,0,0
14764,740000,4,2.5,3430,10157,2.0,0,0,3,10,3430,0,2000,0,98034,47.723,-122.15799999999999,3480,10157,5,2014,0,1,0,0,0,0
14765,860000,3,1.75,2600,15064,1.0,0,0,4,8,1700,900,1967,0,98004,47.64,-122.204,2940,14984,10,2014,0,0,0,1,0,1
14766,620000,4,3.0,2130,6325,1.0,0,0,5,7,1440,690,1948,0,98116,47.5683,-122.396,1240,6325,7,2014,0,0,1,0,0,1
14767,410000,3,1.75,1660,5987,1.0,0,0,3,7,960,700,1982,0,98146,47.5107,-122.381,1510,6000,10,2014,0,0,0,1,0,1
14768,343000,5,3.5,2473,9282,2.0,0,1,5,7,2473,0,1963,0,98198,47.3966,-122.30799999999999,2040,10920,3,2015,1,0,0,0,0,0
14769,465000,2,2.75,1430,1425,2.0,0,0,3,7,995,435,2006,0,98112,47.621,-122.29799999999999,1500,1749,6,2014,0,1,0,0,0,1
14770,273950,3,2.25,1570,3109,2.0,0,0,3,8,1570,0,2002,0,98092,47.3258,-122.186,1680,3590,3,2015,1,0,0,0,0,0
14771,825000,2,1.0,1240,42247,1.0,0,1,4,7,1240,0,1915,0,98056,47.5169,-122.20100000000001,1550,12459,10,2014,0,0,0,1,0,0
14772,255000,3,2.5,1720,6200,2.0,0,0,3,7,1720,0,2014,0,98022,47.2137,-121.98899999999999,1710,9520,3,2015,1,0,0,0,0,0
14773,250000,3,2.0,1140,11161,1.0,0,0,4,7,1140,0,1998,0,98022,47.208999999999996,-122.012,1720,8587,9,2014,0,0,1,0,0,0
14774,635000,4,3.25,2690,7200,2.0,0,3,3,9,1720,970,1978,0,98155,47.7341,-122.288,2400,8845,8,2014,0,0,1,0,0,1
14775,240000,3,1.75,1520,9600,1.0,0,0,3,8,1520,0,1966,0,98023,47.3263,-122.365,2060,9600,8,2014,0,0,1,0,0,0
14776,670000,4,2.25,2040,7031,2.0,0,0,3,8,2040,0,2012,0,98033,47.7016,-122.17,1670,7031,5,2015,0,1,0,0,0,0
14777,713414,3,2.5,2830,6000,1.0,0,3,3,9,1730,1100,1954,0,98126,47.5751,-122.37799999999999,2040,5300,10,2014,0,0,0,1,0,1
14778,245000,3,1.5,1340,7391,1.0,0,0,4,7,1340,0,1966,0,98198,47.3837,-122.31700000000001,1300,7391,5,2015,0,1,0,0,0,0
14779,600000,4,2.5,2520,10850,1.0,0,0,4,8,1680,840,1968,0,98155,47.7751,-122.28399999999999,2590,10800,12,2014,0,0,0,1,0,1
